order_line_id,order_id,order_date,customer_id,repeat_customer,region,channel,acquisition_source,campaign,category,size,color,print_type,design_theme,dtf_supplier,dtf_area_cm2,dtf_cost_per_cm2_ars,base_cost_ars,labor_cost_ars,packaging_cost_ars,shipping_method,shipping_cost_ars,units,price_list_unit_ars,discount_pct,unit_price_final_ars,order_total_ars,cogs_unit_ars,profit_unit_ars,profit_total_ars,delivery_time_days,payment_method,was_returned,defect_type,customer_rating
1826,1749,2024-11-29,CUST0001,1,CABA,Instagram,Google Search,CyberNov,Remera mujer,M,Negro,DTF,Minimalista,Proveedor A,220,8.13,7828.0,2068.0,620.0,Mensajería CABA,2601.0,1,23650.0,0.0,23650.0,23650.0,14902.68,8747.32,8747.32,3,Débito,0,Ninguno,4.8
634,605,2024-11-30,CUST0001,1,GBA Sur,TiendaNube,IG Ads,CyberNov,Remera mujer,M,Azul,DTF,Minimalista,Proveedor B,220,8.13,6735.0,2993.0,866.0,Correo Argentino,2755.0,1,26250.0,0.168,21830.0,21830.0,15134.11,6695.89,6695.89,6,Efectivo,0,Ninguno,4.5
637,608,2024-11-30,CUST0673,0,CABA,Instagram,Google Search,CyberNov,Remera mujer,L,Negro,DTF UV,Minimalista,Proveedor C,270,11.32,6832.0,1804.0,666.0,Moto GBA,3923.0,1,25990.0,0.17,21560.0,21560.0,16276.95,5283.05,5283.05,6,Débito,0,Ninguno,4.2
701,670,2024-11-30,CUST0008,1,Interior,Instagram,IG Ads,CyberNov,Remera unisex,M,Verde,DTF UV,Tango,Proveedor C,211,10.27,8302.0,3553.0,724.0,Mensajería CABA,3915.0,1,29290.0,0.225,22700.0,22700.0,18659.13,4040.87,4040.87,6,Efectivo,0,Ninguno,4.4
758,725,2024-11-30,CUST0225,1,Quilmes,Feria,IG Ads,CyberNov,Buzo canguro,XL,Azul,DTF UV,Tango,Proveedor C,230,10.91,18445.0,3864.0,472.0,Correo Argentino,3659.0,1,41350.0,0.117,36490.0,36490.0,28949.16,7540.84,7540.84,8,Transferencia,0,Ninguno,4.5
1613,1542,2024-11-30,CUST0003,1,Interior,TiendaNube,Google Search,CyberNov,Remera unisex,M,Negro,DTF,Conurbano Nipón,Proveedor A,251,9.0,7233.0,3377.0,445.0,Retiro,0.0,1,21070.0,0.163,17640.0,17640.0,13313.13,4326.87,4326.87,2,Crédito,0,Ninguno,4.7
164,158,2024-12-01,CUST0124,1,GBA Sur,Instagram,IG Ads,NavidadDic,Remera mujer,M,Negro,DTF,Tipográfica,Proveedor B,194,8.58,8828.0,1565.0,574.0,Correo Argentino,2573.0,1,26230.0,0.242,19890.0,19890.0,15208.32,4681.68,4681.68,7,MercadoPago,0,Ninguno,3.6
1508,1438,2024-12-01,CUST0005,1,CABA,Instagram,IG Orgánico,NavidadDic,Remera unisex,L,Blanco,DTF,Vintage,Proveedor B,224,9.64,6269.0,3462.0,340.0,Moto GBA,4443.0,2,24770.0,0.234,18980.0,37960.0,14453.01,4526.99,9053.98,3,MercadoPago,0,Ninguno,5.0
1751,1676,2024-12-01,CUST0242,1,Quilmes,Instagram,IG Orgánico,NavidadDic,Oversize,S,Blanco,DTF,Vintage,Proveedor A,259,10.06,10721.0,3671.0,610.0,Correo Argentino,4047.0,1,37460.0,0.083,34330.0,34330.0,21653.09,12676.91,12676.91,6,Crédito,0,Ninguno,4.4
502,478,2024-12-02,CUST0055,1,Quilmes,WhatsApp,IG Orgánico,NavidadDic,Remera unisex,XS,Gris,DTF,Rock,Proveedor B,232,8.65,6141.0,2608.0,810.0,Correo Argentino,2884.0,1,21300.0,0.0,21300.0,21300.0,14446.69,6853.31,6853.31,5,MercadoPago,0,Ninguno,4.2
652,623,2024-12-02,CUST0003,1,GBA Sur,Feria,Google Search,NavidadDic,Buzo canguro,M,Blanco,DTF,Tango,Proveedor B,322,7.85,20914.0,1975.0,671.0,Retiro,0.0,2,41320.0,0.247,31120.0,62240.0,26088.18,5031.82,10063.64,4,MercadoPago,0,Ninguno,5.0
825,790,2024-12-02,CUST0002,1,CABA,WhatsApp,IG Orgánico,NavidadDic,Oversize,XXL,Blanco,DTF,Minimalista,Proveedor B,243,9.7,8028.0,2700.0,709.0,Moto GBA,3556.0,1,28910.0,0.107,25810.0,25810.0,17352.15,8457.85,8457.85,4,MercadoPago,0,Ninguno,4.3
1114,1068,2024-12-02,CUST0001,1,GBA Sur,Feria,IG Orgánico,NavidadDic,Remera mujer,M,Negro,Serigrafía,Rock,Proveedor A,216,8.94,6107.0,3331.0,793.0,Moto GBA,1937.0,2,19140.0,0.126,16720.0,33440.0,13130.14,3589.86,7179.72,3,MercadoPago,0,Ninguno,4.3
1628,1557,2024-12-02,CUST0176,1,CABA,Instagram,IG Ads,NavidadDic,Remera mujer,XS,Gris,DTF,Minimalista,Proveedor C,206,10.59,7622.0,3684.0,840.0,Retiro,0.0,2,24060.0,0.0,24060.0,48120.0,14323.65,9736.35,19472.7,6,MercadoPago,0,Ninguno,4.7
120,114,2024-12-03,CUST0204,1,GBA Sur,Feria,Boca a boca,NavidadDic,Buzo canguro,XL,Negro,DTF,Tipográfica,Proveedor A,304,9.68,20034.0,3778.0,406.0,Moto GBA,2894.0,3,42910.0,0.144,36730.0,110190.0,28124.01,8605.99,25817.96,4,MercadoPago,0,Ninguno,4.5
1041,997,2024-12-03,CUST0001,1,Quilmes,Feria,Boca a boca,NavidadDic,Oversize,L,Blanco,DTF,Minimalista,Proveedor B,247,8.69,10002.0,3620.0,701.0,Mensajería CABA,3495.0,4,26240.0,0.0,26240.0,104960.0,17343.8,8896.2,35584.79,4,Débito,0,Ninguno,4.0
1176,1125,2024-12-03,CUST0001,1,Quilmes,TiendaNube,IG Ads,NavidadDic,Oversize,XL,Azul,DTF,Rock,Proveedor B,300,9.07,9722.0,2226.0,321.0,Mensajería CABA,3619.0,2,29560.0,0.145,25280.0,50560.0,16799.42,8480.58,16961.15,4,MercadoPago,0,Ninguno,4.3
1530,1460,2024-12-03,CUST0005,1,Interior,Instagram,IG Orgánico,NavidadDic,Oversize,S,Blanco,DTF,Rock,Proveedor B,219,9.15,8892.0,2222.0,476.0,Correo Argentino,4243.0,1,28430.0,0.106,25410.0,25410.0,17834.33,7575.67,7575.67,4,Efectivo,0,Ninguno,4.1
1610,1539,2024-12-03,CUST0716,0,CABA,WhatsApp,IG Orgánico,NavidadDic,Remera mujer,M,Blanco,DTF,Minimalista,Proveedor A,158,8.99,6513.0,3333.0,508.0,Correo Argentino,4035.0,1,23240.0,0.119,20480.0,20480.0,15807.77,4672.23,4672.23,6,Débito,0,Ninguno,3.8
1641,1570,2024-12-03,CUST0002,1,GBA Sur,WhatsApp,IG Ads,NavidadDic,Tote bag,M,Blanco,DTF,Tango,Proveedor C,223,10.14,4724.0,3282.0,390.0,Correo Argentino,4326.0,1,26390.0,0.206,20960.0,20960.0,14986.54,5973.46,5973.46,9,Efectivo,0,Ninguno,3.9
288,276,2024-12-04,CUST0003,1,Quilmes,WhatsApp,IG Ads,NavidadDic,Remera unisex,M,Gris,DTF,Vintage,Proveedor A,180,8.28,6891.0,2338.0,483.0,Mensajería CABA,4128.0,1,26630.0,0.168,22150.0,22150.0,15333.34,6816.66,6816.66,3,Débito,0,Ninguno,4.0
303,290,2024-12-04,CUST0007,1,CABA,Feria,IG Ads,NavidadDic,Remera unisex,M,Negro,DTF,Conurbano Nipón,Proveedor B,206,8.06,8140.0,1745.0,737.0,Retiro,0.0,1,20770.0,0.2,16630.0,16630.0,12281.3,4348.7,4348.7,4,Crédito,1,Descascarado,3.8
928,887,2024-12-04,CUST0920,0,Quilmes,Instagram,Boca a boca,NavidadDic,Remera mujer,M,Blanco,DTF,Rock,Proveedor A,202,9.76,8580.0,3014.0,818.0,Retiro,0.0,1,22310.0,0.0,22310.0,22310.0,14378.27,7931.73,7931.73,2,MercadoPago,1,Color shift,3.5
1002,958,2024-12-04,CUST0076,1,GBA Sur,WhatsApp,IG Orgánico,NavidadDic,Remera unisex,XS,Azul,DTF,Conurbano Nipón,Proveedor B,260,8.56,6496.0,1960.0,437.0,Mensajería CABA,4018.0,1,23160.0,0.172,19170.0,19170.0,15140.85,4029.15,4029.15,4,Efectivo,0,Ninguno,4.6
1180,1129,2024-12-04,CUST0027,1,Quilmes,TiendaNube,IG Ads,NavidadDic,Remera unisex,M,Negro,DTF UV,Rock,Proveedor A,192,9.42,7989.0,3944.0,563.0,Correo Argentino,4228.0,1,27770.0,0.134,24060.0,24060.0,18530.23,5529.77,5529.77,4,Transferencia,0,Ninguno,4.0
1304,1243,2024-12-04,CUST0002,1,GBA Sur,TiendaNube,Google Search,NavidadDic,Remera unisex,XL,Blanco,DTF,Tango,Proveedor B,234,7.94,7056.0,2575.0,378.0,Moto GBA,3115.0,1,25530.0,0.114,22620.0,22620.0,14981.65,7638.35,7638.35,4,Débito,0,Ninguno,5.0
1876,1799,2024-12-04,CUST0004,1,Quilmes,Instagram,IG Ads,NavidadDic,Tote bag,S,Gris,DTF,Conurbano Nipón,Proveedor A,218,9.62,4352.0,2291.0,396.0,Correo Argentino,3115.0,2,19600.0,0.104,17560.0,35120.0,10691.42,6868.58,13737.16,6,Crédito,0,Ninguno,5.0
66,64,2024-12-05,CUST0068,1,Quilmes,Instagram,Boca a boca,NavidadDic,Oversize,L,Gris,DTF,Tipográfica,Proveedor A,227,9.39,9974.0,3357.0,431.0,Retiro,0.0,1,26420.0,0.117,23330.0,23330.0,15896.94,7433.06,7433.06,2,Transferencia,0,Ninguno,4.3
748,715,2024-12-05,CUST0001,1,Quilmes,Instagram,IG Orgánico,NavidadDic,Buzo canguro,XL,Blanco,DTF,Tango,Proveedor A,335,9.52,19436.0,3786.0,305.0,Correo Argentino,3526.0,1,49620.0,0.163,41540.0,41540.0,30244.02,11295.98,11295.98,5,Efectivo,0,Ninguno,4.5
782,747,2024-12-05,CUST0128,1,CABA,Instagram,IG Ads,NavidadDic,Remera mujer,XL,Verde,DTF,Conurbano Nipón,Proveedor A,240,9.11,7203.0,3458.0,405.0,Correo Argentino,4609.0,1,26930.0,0.097,24320.0,24320.0,17860.55,6459.45,6459.45,5,Transferencia,0,Ninguno,4.0
1483,1413,2024-12-05,CUST0002,1,CABA,WhatsApp,IG Ads,NavidadDic,Oversize,L,Azul,DTF,Minimalista,Proveedor A,248,9.45,7086.0,2205.0,605.0,Correo Argentino,3582.0,2,21520.0,0.158,18130.0,36260.0,14031.02,4098.98,8197.97,6,Efectivo,0,Ninguno,3.6
49,47,2024-12-06,CUST0009,1,CABA,TiendaNube,Google Search,NavidadDic,Buzo canguro,XL,Gris,DTF,Conurbano Nipón,Proveedor B,336,7.56,21666.0,1916.0,511.0,Retiro,0.0,1,41580.0,0.167,34620.0,34620.0,26632.98,7987.02,7987.02,2,Crédito,0,Ninguno,5.0
364,348,2024-12-06,CUST0006,1,GBA Sur,WhatsApp,IG Ads,NavidadDic,Buzo canguro,S,Gris,DTF,Conurbano Nipón,Proveedor C,263,11.02,23510.0,1582.0,474.0,Moto GBA,2016.0,2,41680.0,0.238,31750.0,63500.0,29467.68,2282.32,4564.64,5,Débito,0,Ninguno,4.4
1580,1509,2024-12-06,CUST0007,1,Quilmes,WhatsApp,Boca a boca,NavidadDic,Buzo canguro,XL,Rojo,DTF,Tango,Proveedor A,271,8.43,18607.0,2257.0,337.0,Retiro,0.0,1,36220.0,0.241,27490.0,27490.0,23482.42,4007.58,4007.58,1,MercadoPago,0,Ninguno,4.9
1864,1787,2024-12-06,CUST0002,1,CABA,WhatsApp,Boca a boca,NavidadDic,Tote bag,XL,Negro,DTF,Vintage,Proveedor C,297,10.58,4450.0,2785.0,713.0,Moto GBA,3629.0,1,27910.0,0.209,22080.0,22080.0,14722.36,7357.64,7357.64,5,MercadoPago,0,Ninguno,3.8
211,203,2024-12-07,CUST0050,1,Quilmes,Instagram,IG Ads,NavidadDic,Tote bag,L,Negro,Serigrafía,Tango,Proveedor A,192,9.29,3340.0,2216.0,841.0,Moto GBA,2320.0,1,16530.0,0.091,15030.0,15030.0,10501.9,4528.1,4528.1,4,Efectivo,0,Ninguno,3.8
321,307,2024-12-07,CUST0284,0,Quilmes,WhatsApp,Boca a boca,NavidadDic,Oversize,L,Negro,DTF UV,Tango,Proveedor B,225,8.8,7554.0,1628.0,664.0,Retiro,0.0,1,19110.0,0.101,17190.0,17190.0,11823.63,5366.37,5366.37,3,Crédito,0,Ninguno,4.7
426,404,2024-12-07,CUST0257,0,Quilmes,Instagram,IG Orgánico,NavidadDic,Buzo canguro,XL,Rojo,DTF,Rock,Proveedor B,276,9.06,20856.0,3477.0,748.0,Correo Argentino,4455.0,1,49810.0,0.186,40570.0,40570.0,32039.05,8530.95,8530.95,6,MercadoPago,0,Ninguno,5.0
1313,1252,2024-12-07,CUST0033,1,CABA,TiendaNube,IG Orgánico,NavidadDic,Remera mujer,S,Negro,DTF,Conurbano Nipón,Proveedor C,188,11.29,6366.0,2934.0,457.0,Correo Argentino,3981.0,1,24420.0,0.178,20070.0,20070.0,15865.78,4204.22,4204.22,9,MercadoPago,0,Ninguno,4.2
1700,1627,2024-12-07,CUST0002,1,CABA,Instagram,IG Orgánico,NavidadDic,Remera unisex,S,Blanco,DTF UV,Minimalista,Proveedor C,183,11.2,8600.0,3284.0,850.0,Moto GBA,3944.0,1,29520.0,0.175,24370.0,24370.0,18726.35,5643.65,5643.65,5,Transferencia,0,Ninguno,4.4
1760,1684,2024-12-07,CUST0110,0,GBA Sur,Instagram,IG Orgánico,NavidadDic,Remera mujer,M,Negro,DTF,Tango,Proveedor A,184,9.38,7419.0,1633.0,806.0,Retiro,0.0,1,20030.0,0.104,17940.0,17940.0,11583.98,6356.02,6356.02,2,Efectivo,0,Ninguno,4.5
1126,1078,2024-12-08,CUST0014,1,Interior,WhatsApp,IG Ads,NavidadDic,Oversize,XS,Negro,DTF,Minimalista,Proveedor C,184,10.06,10521.0,2489.0,523.0,Mensajería CABA,3491.0,1,33170.0,0.133,28760.0,28760.0,18878.96,9881.04,9881.04,7,MercadoPago,0,Ninguno,4.4
1548,1478,2024-12-08,CUST0006,1,Quilmes,Instagram,IG Orgánico,NavidadDic,Tote bag,L,Negro,DTF,Rock,Proveedor C,214,11.58,3599.0,2961.0,426.0,Mensajería CABA,3254.0,1,23890.0,0.0,23890.0,23890.0,12717.08,11172.92,11172.92,5,Transferencia,0,Ninguno,4.2
478,454,2024-12-09,CUST0072,1,CABA,Instagram,IG Orgánico,NavidadDic,Remera unisex,M,Verde,DTF,Tango,Proveedor B,310,8.57,7109.0,2775.0,737.0,Retiro,0.0,2,20740.0,0.093,18810.0,37620.0,13280.91,5529.09,11058.18,4,MercadoPago,0,Ninguno,3.8
553,524,2024-12-09,CUST0086,1,CABA,Instagram,IG Ads,NavidadDic,Oversize,M,Rojo,DTF,Rock,Proveedor A,305,8.7,10162.0,1867.0,406.0,Mensajería CABA,2176.0,1,26070.0,0.216,20430.0,20430.0,17262.24,3167.76,3167.76,4,Efectivo,1,Descascarado,3.6
915,875,2024-12-09,CUST0001,1,Quilmes,Instagram,IG Orgánico,NavidadDic,Buzo canguro,XL,Blanco,DTF,Minimalista,Proveedor B,332,8.85,20935.0,2253.0,317.0,Moto GBA,1823.0,1,42070.0,0.13,36620.0,36620.0,28264.83,8355.17,8355.17,4,Transferencia,0,Ninguno,4.5
1657,1585,2024-12-09,CUST0003,1,Interior,Feria,Boca a boca,NavidadDic,Tote bag,M,Blanco,DTF,Rock,Proveedor B,277,8.82,3051.0,3649.0,737.0,Retiro,0.0,1,18170.0,0.181,14880.0,14880.0,9877.02,5002.98,5002.98,4,Efectivo,0,Ninguno,4.5
188,180,2024-12-10,CUST0056,1,Interior,WhatsApp,IG Orgánico,NavidadDic,Buzo canguro,L,Verde,Serigrafía,Tipográfica,Proveedor A,268,9.22,20310.0,3801.0,422.0,Correo Argentino,3894.0,2,47710.0,0.241,36210.0,72420.0,28950.81,7259.19,14518.39,5,Efectivo,0,Ninguno,4.2
327,312,2024-12-10,CUST0099,1,Quilmes,Instagram,Feria,NavidadDic,Remera mujer,L,Blanco,DTF,Minimalista,Proveedor A,189,8.91,8912.0,3641.0,644.0,Retiro,0.0,1,25500.0,0.174,21070.0,21070.0,14883.59,6186.41,6186.41,3,Crédito,0,Ninguno,5.0
534,508,2024-12-10,CUST0001,1,CABA,Instagram,IG Orgánico,NavidadDic,Remera unisex,M,Blanco,DTF,Tango,Proveedor A,257,8.82,7199.0,2350.0,700.0,Correo Argentino,4433.0,1,26520.0,0.092,24070.0,24070.0,16944.67,7125.33,7125.33,3,Crédito,0,Ninguno,3.9
942,901,2024-12-10,CUST0014,1,GBA Sur,WhatsApp,Google Search,NavidadDic,Oversize,XL,Negro,DTF,Conurbano Nipón,Proveedor B,240,8.29,10003.0,3488.0,340.0,Mensajería CABA,4048.0,1,31510.0,0.096,28480.0,28480.0,19865.48,8614.52,8614.52,5,Débito,0,Ninguno,4.0
1331,1269,2024-12-10,CUST0016,1,CABA,Instagram,IG Orgánico,NavidadDic,Buzo canguro,M,Negro,DTF,Conurbano Nipón,Proveedor A,263,8.96,24562.0,3292.0,691.0,Moto GBA,3129.0,1,54760.0,0.228,42300.0,42300.0,34032.43,8267.57,8267.57,4,MercadoPago,0,Ninguno,4.6
1895,1815,2024-12-10,CUST0040,1,CABA,WhatsApp,IG Ads,NavidadDic,Remera mujer,L,Negro,DTF,Conurbano Nipón,Proveedor B,152,8.34,6013.0,2458.0,858.0,Retiro,0.0,1,16380.0,0.101,14720.0,14720.0,10593.67,4126.33,4126.33,4,Crédito,0,Ninguno,4.3
1901,1821,2024-12-10,CUST0004,1,Quilmes,WhatsApp,IG Ads,NavidadDic,Remera unisex,M,Negro,DTF,Conurbano Nipón,Proveedor B,256,8.34,8169.0,1910.0,691.0,Moto GBA,3401.0,1,27320.0,0.174,22580.0,22580.0,16302.88,6277.12,6277.12,4,MercadoPago,0,Ninguno,4.2
256,244,2024-12-11,CUST0011,1,CABA,Feria,IG Ads,NavidadDic,Remera unisex,L,Gris,Serigrafía,Conurbano Nipón,Proveedor B,236,9.53,7787.0,2341.0,405.0,Moto GBA,3349.0,2,22820.0,0.203,18190.0,36380.0,14458.02,3731.98,7463.96,5,Crédito,0,Ninguno,4.3
452,429,2024-12-11,CUST0677,0,Quilmes,WhatsApp,Feria,NavidadDic,Tote bag,L,Negro,DTF,Rock,Proveedor C,184,10.47,3291.0,3803.0,774.0,Mensajería CABA,3352.0,1,22610.0,0.102,20300.0,20300.0,13148.37,7151.63,7151.63,6,MercadoPago,0,Ninguno,4.9
686,655,2024-12-11,CUST0001,1,GBA Sur,Instagram,IG Orgánico,NavidadDic,Remera mujer,XL,Negro,DTF,Conurbano Nipón,Proveedor B,236,8.63,6911.0,2511.0,754.0,Moto GBA,2057.0,1,22480.0,0.194,18120.0,18120.0,14271.49,3848.51,3848.51,5,Crédito,0,Ninguno,4.4
1619,1548,2024-12-11,CUST0076,1,CABA,WhatsApp,Feria,NavidadDic,Tote bag,XS,Verde,Serigrafía,Tipográfica,Proveedor A,211,8.25,4301.0,2818.0,571.0,Moto GBA,4437.0,1,25990.0,0.191,21010.0,21010.0,13866.5,7143.5,7143.5,3,Transferencia,0,Ninguno,4.4
554,525,2024-12-12,CUST0505,0,GBA Sur,TiendaNube,IG Orgánico,NavidadDic,Oversize,XL,Gris,Serigrafía,Rock,Proveedor B,316,8.4,10365.0,2054.0,813.0,Moto GBA,3262.0,1,34030.0,0.0,34030.0,34030.0,19150.39,14879.61,14879.61,3,MercadoPago,1,Color shift,3.9
1283,612,2024-12-12,CUST0146,1,CABA,Instagram,IG Orgánico,NavidadDic,Tote bag,L,Gris,DTF,Minimalista,Proveedor B,195,9.44,3710.0,3915.0,629.0,Mensajería CABA,3795.0,1,25880.0,0.0,25880.0,25880.0,13893.48,11986.52,11986.52,3,MercadoPago,0,Ninguno,4.2
866,831,2024-12-12,CUST0012,1,CABA,WhatsApp,IG Orgánico,NavidadDic,Tote bag,L,Negro,DTF,Conurbano Nipón,Proveedor A,280,9.61,3313.0,2705.0,791.0,Moto GBA,4121.0,1,21490.0,0.165,17950.0,17950.0,13622.4,4327.6,4327.6,2,MercadoPago,0,Ninguno,5.0
1933,1851,2024-12-12,CUST0016,1,Quilmes,Instagram,IG Ads,NavidadDic,Remera unisex,S,Gris,DTF,Tango,Proveedor A,199,9.39,8106.0,1607.0,873.0,Moto GBA,1904.0,1,21120.0,0.19,17110.0,17110.0,14362.73,2747.27,2747.27,3,Crédito,0,Ninguno,4.7
94,91,2024-12-13,CUST0008,1,Interior,TiendaNube,IG Ads,NavidadDic,Buzo canguro,XL,Verde,DTF,Tango,Proveedor A,294,8.92,23702.0,3285.0,883.0,Correo Argentino,3130.0,1,50320.0,0.191,40710.0,40710.0,33621.55,7088.45,7088.45,3,Efectivo,0,Ninguno,5.0
1623,1552,2024-12-13,CUST0001,1,GBA Sur,TiendaNube,IG Orgánico,NavidadDic,Remera unisex,XL,Rojo,Serigrafía,Tango,Proveedor C,212,10.13,8658.0,3488.0,441.0,Moto GBA,2472.0,1,28250.0,0.114,25040.0,25040.0,17203.45,7836.55,7836.55,6,Transferencia,0,Ninguno,4.7
1932,1850,2024-12-13,CUST0001,1,Quilmes,Instagram,Boca a boca,NavidadDic,Oversize,XXL,Negro,DTF,Tipográfica,Proveedor C,257,10.69,10389.0,3276.0,301.0,Retiro,0.0,1,26270.0,0.077,24250.0,24250.0,16709.72,7540.28,7540.28,4,Crédito,0,Ninguno,4.5
798,763,2024-12-14,CUST0016,1,GBA Sur,Feria,IG Orgánico,NavidadDic,Remera mujer,M,Negro,DTF,Vintage,Proveedor A,179,9.56,7400.0,2098.0,835.0,Retiro,0.0,1,19070.0,0.185,15540.0,15540.0,12047.47,3492.53,3492.53,2,Débito,0,Ninguno,4.6
859,824,2024-12-14,CUST0001,1,GBA Sur,TiendaNube,Google Search,NavidadDic,Buzo canguro,L,Blanco,DTF UV,Tango,Proveedor C,293,10.17,18569.0,1686.0,764.0,Moto GBA,3314.0,1,44020.0,0.196,35400.0,35400.0,27307.83,8092.17,8092.17,7,MercadoPago,0,Ninguno,4.5
1880,1802,2024-12-14,CUST0002,1,GBA Sur,WhatsApp,IG Orgánico,NavidadDic,Buzo canguro,XXL,Negro,DTF,Conurbano Nipón,Proveedor A,358,9.68,20546.0,3447.0,704.0,Retiro,0.0,1,41430.0,0.129,36070.0,36070.0,28157.99,7912.01,7912.01,1,Débito,0,Ninguno,5.0
969,927,2024-12-15,CUST0500,0,GBA Sur,TiendaNube,Boca a boca,NavidadDic,Oversize,L,Blanco,DTF,Rock,Proveedor B,301,8.27,8214.0,2091.0,701.0,Retiro,0.0,1,22410.0,0.145,19160.0,19160.0,13493.98,5666.02,5666.02,3,Crédito,0,Ninguno,3.6
1144,1095,2024-12-15,CUST0009,1,GBA Sur,Feria,IG Orgánico,NavidadDic,Buzo canguro,S,Blanco,DTF,Rock,Proveedor B,311,8.82,21528.0,1742.0,698.0,Correo Argentino,4750.0,4,40650.0,0.197,32650.0,130600.0,27894.23,4755.77,19023.07,5,MercadoPago,0,Ninguno,4.4
1293,1233,2024-12-15,CUST0004,1,GBA Sur,Instagram,IG Orgánico,NavidadDic,Oversize,L,Azul,DTF,Tipográfica,Proveedor A,200,8.98,8378.0,1842.0,675.0,Retiro,0.0,1,20030.0,0.0,20030.0,20030.0,12687.8,7342.2,7342.2,2,Débito,0,Ninguno,4.4
1471,1402,2024-12-15,CUST0001,1,GBA Sur,Feria,Google Search,NavidadDic,Remera unisex,S,Negro,DTF,Conurbano Nipón,Proveedor A,196,8.9,8035.0,2023.0,522.0,Retiro,0.0,2,20240.0,0.211,15960.0,31920.0,12328.18,3631.82,7263.64,2,Transferencia,0,Ninguno,4.6
1543,1473,2024-12-15,CUST0001,1,Quilmes,TiendaNube,IG Ads,NavidadDic,Buzo canguro,S,Negro,DTF,Conurbano Nipón,Proveedor C,246,11.11,25837.0,3800.0,322.0,Retiro,0.0,1,53170.0,0.131,46200.0,46200.0,32696.01,13503.99,13503.99,5,MercadoPago,0,Ninguno,4.7
222,212,2024-12-16,CUST0009,1,Quilmes,WhatsApp,Boca a boca,NavidadDic,Oversize,S,Verde,DTF,Minimalista,Proveedor C,284,10.68,9486.0,2525.0,664.0,Moto GBA,2315.0,1,29350.0,0.0,29350.0,29350.0,18020.68,11329.32,11329.32,5,Crédito,0,Ninguno,4.0
259,247,2024-12-16,CUST0002,1,CABA,Instagram,Google Search,NavidadDic,Buzo canguro,L,Negro,DTF,Tipográfica,Proveedor B,275,9.11,22424.0,3947.0,559.0,Mensajería CABA,3555.0,1,46510.0,0.145,39740.0,39740.0,32991.03,6748.97,6748.97,3,Débito,0,Ninguno,4.8
766,733,2024-12-16,CUST0591,0,CABA,TiendaNube,Google Search,NavidadDic,Oversize,L,Blanco,DTF,Tipográfica,Proveedor A,213,8.64,10602.0,1628.0,386.0,Retiro,0.0,1,24470.0,0.132,21230.0,21230.0,14455.13,6774.87,6774.87,3,Efectivo,0,Ninguno,4.3
1018,974,2024-12-16,CUST0004,1,CABA,Instagram,IG Orgánico,NavidadDic,Tote bag,M,Azul,DTF,Tango,Proveedor B,262,8.75,3690.0,2508.0,446.0,Moto GBA,3612.0,1,23320.0,0.0,23320.0,23320.0,12547.82,10772.18,10772.18,5,Débito,0,Ninguno,4.6
660,631,2024-12-17,CUST0021,1,CABA,Feria,IG Orgánico,NavidadDic,Oversize,XL,Verde,DTF,Vintage,Proveedor A,266,8.92,7124.0,2242.0,314.0,Moto GBA,4237.0,1,28970.0,0.09,26360.0,26360.0,16291.55,10068.45,10068.45,3,Débito,0,Ninguno,4.9
687,656,2024-12-17,CUST0001,1,Quilmes,Instagram,IG Ads,NavidadDic,Remera mujer,L,Negro,DTF,Tipográfica,Proveedor B,238,7.94,6793.0,2188.0,635.0,Moto GBA,1861.0,1,21090.0,0.211,16640.0,16640.0,13368.44,3271.56,3271.56,5,MercadoPago,0,Ninguno,4.0
1454,1385,2024-12-17,CUST0003,1,Quilmes,WhatsApp,Boca a boca,NavidadDic,Remera mujer,S,Blanco,DTF,Rock,Proveedor C,223,10.68,8585.0,3265.0,340.0,Correo Argentino,5107.0,2,29200.0,0.144,24990.0,49980.0,17123.5,7866.5,15733.0,6,Transferencia,0,Ninguno,4.8
1965,1881,2024-12-17,CUST0001,1,GBA Sur,WhatsApp,IG Ads,NavidadDic,Oversize,XL,Azul,DTF,Conurbano Nipón,Proveedor C,266,10.96,7010.0,2012.0,720.0,Correo Argentino,4948.0,1,30410.0,0.106,27190.0,27190.0,17600.17,9589.83,9589.83,7,MercadoPago,0,Ninguno,4.0
725,346,2024-12-18,CUST0004,1,CABA,Instagram,IG Ads,NavidadDic,Oversize,XL,Gris,DTF,Conurbano Nipón,Proveedor A,208,9.44,9416.0,3823.0,572.0,Retiro,0.0,1,25040.0,0.118,22090.0,22090.0,15769.38,6320.62,6320.62,3,MercadoPago,0,Ninguno,4.2
414,394,2024-12-18,CUST0001,1,GBA Sur,WhatsApp,IG Ads,NavidadDic,Remera mujer,XXL,Negro,DTF,Vintage,Proveedor B,207,9.18,6000.0,3915.0,591.0,Correo Argentino,4612.0,1,27280.0,0.183,22280.0,22280.0,17014.36,5265.64,5265.64,8,MercadoPago,0,Ninguno,3.6
233,222,2024-12-19,CUST0266,0,CABA,Instagram,IG Ads,NavidadDic,Buzo canguro,S,Negro,DTF,Tipográfica,Proveedor C,273,10.97,18487.0,3954.0,389.0,Correo Argentino,4624.0,1,49720.0,0.186,40460.0,40460.0,30452.83,10007.17,10007.17,7,Crédito,0,Ninguno,4.5
